smile,training_smile,hit,similarity
O=C(NCC(=O)N1CCCCC1)Nc1ccc2nnsc2c1,C1=CC=C(C=C1)NC(=O)NC2=CC3=C(C=C2)N=NS3,0,0.687402799377916
NC(=O)c1nc(Nc2ccccc2)sc1NC(=O)C1CCCCC1,CC1=CC=C(C=C1)NC2=NC(=CS2)C(=O)N3CCC(CC3)C(=O)NC(C)C,0,0.5261194029850746
Brc1cccc(c1)C(=O)N1CCC(CC1)N1CCCC1,C1CN(CCC1NC(=O)C2=CC(=CC=C2)Br)CC3=CC=CC=C3,0,0.7979166666666667
COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCCN(C)C)N1CCCN(C)CC1,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCNCC3)N)OC,0,0.7394366197183099
COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCOCCN(C)C)N1CCCN(C)CC1,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCNCC3)N)OC,0,0.7320717131474104
COc1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(nc2cc1OCCCN1CCCCC1)N1CCCN(CC1)C(C)C,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)[C@H]4COC5=CC=CC=C5O4)N)OC,0,0.7061728395061728
COc1cc2c(NC3CCN(CC3)C(C)C)nc(nc2cc1OCCCN1CCCC1)C1CCCCC1,COC1=C(C=C2C(=C1)C(=NC(=N2)C3CCC3)N4CCN(CC4)C5=CC=CC=N5)OC,0,0.7410008779631255
COc1cc2c(NC3CCN(CC3)C(C)C)nc(nc2cc1OCCCN1CCCC1)N1CCC(F)(F)CC1,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,0,0.7046070460704607
COc1cc2c(NC3CCN(CC3)C3CCCCC3)nc(nc2cc1OCCCN1CCCCC1)N1CCCN(CC1)C(C)C,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)[C@H]4COC5=CC=CC=C5O4)N)OC,0,0.7133388566694283
COc1cc2c(nc(nc2cc1OCCCN1CCCC1)C1CCCCC1)N(C)C1CCN(CC1)C(C)C,COC1=C(C=C2C(=C1)C(=NC(=N2)C3CCC3)N4CCN(CC4)C5=CC=CC=N5)OC,0,0.7553648068669528
O=C(N1CCC(CC1)N1CCCC1)c1ccc(C(=O)N2CCC(CC2)N2CCCC2)c(Nc2ccccc2)c1,CN1CCC(CC1)N(C)C(=O)C2=CC=CC=C2NC3=CC=C(C=C3)SC(F)F,0,0.7053682896379525
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(cc2n(ncc12)C(C)C)-c1ccc(nc1)N1CCN(CC1)C(C)C,CN1CC(C2(C13C4=CC=CC=C4N(C3=O)C)C(=O)N(C(=S)S2)CC5=CC=CO5)C6=CC=CC=N6,0,0.6631419939577039
CCCCNc1ncc2c(cn([C@H]3CC[C@H](O)CC3)c2n1)-c1ccc(CN2CCN(C)CC2)cc1,C1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)NCCCN4C=CN=C4)CC5=CC=CO5)C6=CC=CC=C6,0,0.5703517587939698
CCCCNc1ncc(-c2ccc(CN3CCOCC3)cn2)c(N[C@H]2CC[C@H](O)CC2)n1,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CN=CC=C4)C=C1,0,0.4878234398782344
Brc1cncc(c1)C(=O)N1CCC(CC1)N1CCCC1,C1CN(CCC1NC(=O)C2=CC(=CN=C2)Br)CC3=CC=CC=C3,0,0.7969543147208121
OC(=O)CCCCCCCCC=C,C(CCCC(=O)O)CCCC(=O)O,0,0.7941176470588235
O=C(COc1cccc2c1cc[nH]c2=O)c1ccccc1,C1=CC=C(C=C1)C(=O)OC2=CC=CC3=C2C=CNC3=O,0,0.6234939759036144
Cn1ncc(Cl)c1-c1cc(oc1Cl)C(=O)N[C@H](CN)Cc1ccc(F)c(F)c1,CCOC1=C(C=C(C=C1)CCNC(=O)C2=C(C3=C(O2)CCC4=C3NN=C4)C)OCC,0,0.5852904820766378
Oc1ccnc(O)n1,C1=C(N=CNC1=O)O,0,0.41304347826086957
Oc1ncc(N(CCCl)CCCl)c(O)n1,CC1=NC(=C(C(=O)N1)NC(=O)C)O,0,0.358609794628752
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC.Cl,0,1.0
NC(=O)c1cccc(c1)-c1cccc(OC(=O)NC2CCCCC2)c1,C1CCC(CC1)NC(=O)OC2=CC=CC(=C2)C3=CC(=CC=C3)C(=O)N,0,1.0
NC(N)=O,C1CC1CNC(=O)N,0,0.1282051282051282
CCOC(N)=O,CC(C[N+](C)(C)C)OC(=O)N.[Cl-],0,0.2833333333333333
O=c1[nH]c2[nH]c(=O)[nH]c(=O)c2[nH]1,CN1C2=C(C(=O)N(C1=O)C)NC=N2,0,0.5552447552447553
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,0,1.0
O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O.[Na+],0,0.8348936170212766
CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)n1ccc(=O)[nH]c1=O,CC(=O)OCC1C(C(C(O1)N2C=CC(=O)NC2=O)O)O,0,0.8851540616246498
CN1CCN(Cc2ccc(cc2)-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)CC1,C1=CC=C(C=C1)C2=C3C4=CC=CC=C4NC3=NC5=CC=CC=C52,0,0.5696969696969697
C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C.O,0,0.6377551020408163
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,0,1.0
C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,C[C@]12CC[C@@H](C(C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5(C4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,0,0.9837962962962963
CC(=O)C1C(=O)C=C2Oc3c(c(O)c(C)c(O)c3C(C)=O)[C@@]2(C)C1=O,CC1=C(C(=C2C(=C1O)[C@@]3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,0,1.0
COc1cc(CN2CCN(CC2)c2ccc(F)cc2)cc(OC)c1OC,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=CC=C(C=C4)F,0,0.8701517706576728
CC(C)[C@@H](N)C(O)=O,CC(C)([C@H](C(=O)O)N)S.Cl,0,0.5714285714285714
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c1nc(N)[nH]c2=O,C1=NC2=C(N1COCCO)N=C(NC2=O)N,0,0.8706166868198307
Cc1onc(c1-c1ccc(cc1)S(N)(=O)=O)-c1ccccc1,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,0,1.0
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.Cl,0,0.7052980132450332
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c1nc(N)[nH]c2=O,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,0,0.8514285714285714
CC(C)[C@@H](N)C(=O)NCC(C)(C)SCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]23CCC(=O)[C@H]2[C@]1(C)[C@H](C)CC3,C[C@H]1CC[C@@H]2[C@H]([C@]3([C@]1(CCC3=O)O)C)OC(=O)C2=C,0,0.4994652406417112
CCC(C)C(CC)C(N)=O,CC12CC3(CC(C1)(CC(C2)(C3)C(=O)N)C)C,0,0.4222222222222222
CCCC(CCC)C(N)=O,CC12CC3(CC(C1)(CC(C2)(C3)C(=O)N)C)C,0,0.5095541401273885
CCCC(CCC)C(=O)NCC(N)=O,CN(C)C(=O)CNC(=O)C1CCCCC1,0,0.7695652173913043
CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,0,0.9485060394151303
CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)[C@@H](C(C)C)C(O)=O,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,0,1.0
C\C=C\C[C@@H](C)C(=O)[C@@H]1N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@@H](NC1=O)C(C)C)C(C)C,CC(C)CC(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N)NC(=O)C2CCC(=O)N2,0,0.6081694402420574
CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]5NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](NC5=O)C(O)=O)c3O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C)(N)[C@H](O)[C@H](C)O1)c(Cl)c2,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.805239742956006
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC.Cl,0,0.7342945417095778
COc1cc(C=O)ccc1O,COC1=C(C=C(C=C1)C=O)O,0,0.8777292576419214
COc1cc(CCC(C)=O)ccc1O,COC1=C(C=C(C=C1)CCC(=O)N)OC,0,0.8012048192771084
COc1cc(ccc1O)C(=S)N1CCOCC1,COC1=C(C=CC(=C1)C(=S)N2CCOCC2)O,0,1.0
Fc1ccc(cc1)C(OCCN1CCN(CCCc2ccccc2)CC1)c1ccc(F)cc1,C1CCN(C1)CCOC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F.Cl,0,0.7321016166281755
CCCc1nc(C)c2n1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC)CC1,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,0,0.703907203907204
C1C2CNCC1c1cc3nccnc3cc21,CCC(C1=CC=CC=C1)C(=O)NCCC2=CNC3=C2C=C(C=C3)C,0,0.463785046728972
CCc1c(C(=O)C(N)=O)c2c(OCC(O)=O)cccc2n1Cc1ccccc1,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OC)C(=O)CN4CCN(CC4)C,0,0.7586450247000706
N[C@H]1CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O,CC(=O)O.C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N,0,0.9585730724971231
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,COC1=CC=CC(=C1)NC2=NN=C(C3=CC=CC=C32)CC4=CN=CC=C4,0,0.7858796296296297
CC[C@H](NC(=O)[C@H](CS(=O)(=O)CC1CC1)N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)C(=O)NC1CC1,C1CCCN(CC1)C(=O)C2CSC3(N2C(=O)CC3)C4=CC=C(C=C4)F,0,0.4887372013651877
CO[C@H]1CC[C@@H](CC1)N(C(=O)[C@H]1CC[C@H](C)CC1)c1cc(sc1C(O)=O)C1=CCCCC1,CC12CCC(=O)N1C3=C(C(=O)N2)SC4=C3C5=C(CCCC5)C(=N4)N6CCOCC6,0,0.6098081023454158
CS(=O)(=O)c1ccc(cc1)-c1cnc(N)c(n1)C(=O)Nc1ccccc1,C1=CC2=NC(=CN2C=C1)C3=CC(=CC=C3)NC(=O)C4=NC=CN=C4,0,0.5503802281368821
CNCc1ccc(cc1)-c1cc(on1)-c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C(C)C,CCC1=CC2=NC(=CN2C=C1)C3=CC(=NO3)C4=CC=CC=C4,0,0.5688671556642216
CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,C[C@H]1CC[C@H]2[C@@]([C@@H]3CC[C@@H]4[C@H]([C@@H]3CN2C1)C[C@H]5[C@H]4CC(=O)[C@@H]6[C@@]5(CC[C@@H](C6)OC(=O)C)C)(C)O,0,0.6086387434554974
OC(=O)[C@H](C1CCCC1)c1ccc(OCc2ccc3ccccc3n2)cc1,CCCCCC(C1=CC(=CC=C1)OCC2=NC3=CC=CC=C3C=C2)O,0,0.61090458488228
C[C@]1(CCCN1)c1nc2c(cccc2[nH]1)C(N)=O,CC1=CC2=C(C=C1)N=C(N2)C3CCCN3CC4=NC(=NO4)CCC(C)C,0,0.5187901008249313
CC(C)(C)S(=O)(=O)N[C@H]1CC[C@@H](CC1)C(=O)Nc1ccc(cn1)C(F)(F)F,CC(C)C(=O)NC1=C(C=C(C=N1)C(F)(F)F)Cl,0,0.5541561712846348
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(Cl)cc2)c1F,COC1=CC=CC=C1N2C3=C(C=C(C=N3)C(=O)C4=C(C=CC(=C4)F)O)C(=C(C2=O)C#N)C5=CC=C(C=C5)[N+](=O)[O-],0,0.562206572769953
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.7114427860696517
COc1ccc(cc1)C(CN(C)C)C1(O)CCCCC1,COC1=CC=C(C=C1)C(C2CCCCC2)(C(CN3CCCC3)C4=CC=CC=C4)O.Cl,0,0.5698569856985699
Nc1ncnc2n([C@@H]3O[C@H](COCc4ccc(cc4)C#N)[C@@H](O)[C@H]3O)c(NCc3ccc(Cl)c(Cl)c3)nc12,CNC1=NC2=C(N=CN=C2N1[C@@H]3[C@H]([C@H]([C@@H](O3)CO)O)O)N,0,0.8934828311142257
CCNC(=O)c1[nH]nc(c1-c1ccc(OC)cc1)-c1cc(Cl)c(O)cc1O,CC1=C(C(=NN1)C2=C(C=C(C=C2)OC)O)C3=CC=C(C=C3)Cl,0,0.6861111111111111
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,0,1.0
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)\C=C\c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,C1C(C(C(CC1(C(=O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)OC(=O)/C=C/C3=CC(=C(C=C3)O)O)O,0,0.5711206896551724
CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)cc1C(=O)c1cc[n+]([O-])cc1,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Cl)C(=O)C3=CC=CC=C3,0,0.8576555023923444
CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(O)=O,C1=CC=C(C=C1)C2=C(C(=O)NC3=C2C=C(C=C3)Cl)SCC(=O)O,0,0.4381625441696113
COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,CC1CCCCN1C(=O)COC(=O)CC2=CC(=C(C(=C2)OC)OC)OC,0,0.5638020833333334
COC(=O)CCc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(CCC(O)=O)c5C)c(C=C)c4C)C1=CC=C([C@@H](C(=O)OC)[C@@]31C)C(=O)OC,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.7815750371471025
COc1ccc(cc1)N(C)c1nc(C)nc2ccccc12,CCOC(=O)C1=NC2=CC=CC=C2C(=N1)NC3=CC=C(C=C3)OC,0,0.7139689578713969
O[C@@H]1CCCC[C@H]1N1CCC(CC1)c1ccccc1,C1CC[C@H]([C@@H](C1)N2CCC(CC2)C3=CC=CC=C3)O.Cl,0,1.0
COc1ccc(cc1OC)C(=O)N1CCN(CC1)c1ccc2NC(=O)CCc2c1,CC1=C(C=C(C=C1)N2CCN(CC2)C(=O)C3=CC(=C(C=C3)OC)OC)C,0,0.7420814479638009
OC(=O)CC1CC(=NO1)c1ccccc1,C1C(ON=C1C2=CC=CC=C2)C(=O)O,0,0.6261682242990654
COC[C@H](N1CCN(C[C@@H]1C)C1(C)CCN(CC1)C(=O)c1c(C)ncnc1C)c1ccc(cc1)C(F)(F)F,C1C[C@@]23[C@@H](C[C@H](N2C1)C4=CC=C(C=C4)C(F)(F)F)CN(C3=O)CC5=CN=CC=C5,0,0.5334838224228743
Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,0,1.0
NC(CCC(O)=O)C=C,C(CC(=O)O)CN,0,0.4943820224719101
OC(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1.OCc1cc(ccc1O)[C@@H](O)CNCCCCCCOCCOCc1c(Cl)cccc1Cl,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,0,0.5361930294906166
NC(=O)c1cc2cc(ccc2o1)N1CCN(CCCCc2c[nH]c3ccc(cc23)C#N)CC1,CC1=C2C=C(C(=O)NC2=C(C=C1)C)CCNC(=O)C3=CC4=CC=CC=C4O3,0,0.5752364574376613
OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N,C1CCN(C1)CC(=O)NC23CC4CC(C2)CC(C4)C3.Cl,0,0.5593561368209256
CCOc1ccccc1OCC1CNCCO1,CCOC1=CC=CC=C1OCC(CNC)O,0,0.7492163009404389
CC[C@]1(O)C[C@@H]2C[N@](C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.9097633136094675
CC[C@@]12CCCN3CCc4c([C@H]13)n(C(=O)C2)c1ccccc41,CC[C@@]12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=O)C2,0,1.0
CC[C@@]12CCCN3CCc4c([C@H]13)n(c1ccccc41)[C@@](O)(C2)C(=O)OC,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(C2)(C(=O)OC)O,0,1.0
CC[C@]1(O)C[C@@H]2C[N@](C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C=O)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.9117792015771315
CC[C@]1(O)C[C@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](O)[C@]1(O)C(N)=O,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.8996062992125984
CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)c1cc(OC)c(cc41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CCc3c1[nH]c1ccccc31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.9113737075332349
CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.9126594700686947
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.9126594700686947
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c([C@H]23)n1c1ccccc41,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,0,1.0
NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O)=C\NC(N)=O)C1C[C@H](O)N=C(N)N1,CC1=C(C(C(=O)N1C(C)C)(C(F)(F)F)NC(=O)C2CCCCC2)C(=O)OC,0,0.4506054811982154
Cc1cc(Cn2nnc3c(nc(N)nc23)-c2ccco2)ccc1N,CC1CC2=CC=CC=C2N1C3=NC=NC4=C3N=NN4CC5=CC=CC=C5Cl,0,0.5958102279728897
Clc1cc(ccc1C(=O)Nc1ccc(Cl)c(c1)-c1ccccn1)S(C)(=O)=O,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC=C(C=C2)N3CCCC3)Cl,0,0.6294736842105263
C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2[N+]3=C1C(C)=C1[C@@H](CCC(N)=O)C(C)(C)C4=[N+]1[Co]31(C#N)N3C([C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]23C)=C(C)C2=[N+]1C(=C4)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O)OP(O)(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)n1cnc2cc(C)c(C)cc12,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.9049485546300833
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,C1CCC2(CC1)CC(=O)C3=C(O2)C=CC(=C3)O,0,0.631452581032413
Cc1cccc2c1[nH]c1nc(NNC(=C)c3ccccn3)nnc21,CC1=C2C(=CC=C1)C3=C(N2)N=C(N=N3)N/N=C\C4=CC=CO4,0,0.7622504537205081
C\C(=N\Nc1nnc2c(n1)[nH]c1c(C)cccc21)c1ccccn1,CC1=C2C(=CC=C1)C3=C(N2)N=C(N=N3)N/N=C\C4=CC=CO4,0,0.8286252354048964
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,C1CN2C[C@@H]([C@H]([C@@H]([C@H]2[C@H]1O)O)O)O,0,0.5909943714821764
CC[C@H]1N(C(C)C)c2nc(Nc3ccc(cc3OC)C(=O)N[C@H]3CC[C@@H](CC3)N3CCN(CC4CC4)CC3)ncc2N(C)C1=O,C1CC2C(=O)N(C3=C(N2C1)N=CC(=C3)Cl)CC(=O)NCC4=CC5=C(C=C4)OCO5,0,0.655893536121673
COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,COC1=CC(=C(C=C1)OC)C(C2CCCCN2)O.Cl,0,0.5744431418522861
CNCc1cc(-c2ccccc2F)n(c1)S(=O)(=O)c1cccnc1,CCC1=CC2=C3C(=C1)C4(C(=C(OC5=C4C(=O)NC(=O)N5)N)C#N)C(=O)N3C(C=C2C)(C)C,0,0.5051282051282051
CCOC(=O)N[C@@H]1CC[C@@H]2[C@H](C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=C\c2ccc(cn2)-c2cccc(F)c2)C1,CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+],0,0.45341159207630227
CN[C@H]1CN(C[C@@H]1OC)c1ccc2c(n1)n(cc(C(O)=O)c2=O)-c1nccs1,CS(=O)(=O)O.C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,0,0.7129629629629629
